country_name_short,party_id,party_name_short,fb_page_created,month,fb_posts_n_monthly,fb_videos_n_monthly,fb_images_n_monthly
AUS,154,LNPQ,2011-03-31,2019-10-01,59,21,37
AUS,154,LNPQ,2011-03-31,2019-11-01,39,13,25
AUS,154,LNPQ,2011-03-31,2019-12-01,40,11,26
AUS,154,LNPQ,2011-03-31,2020-01-01,47,18,25
AUS,154,LNPQ,2011-03-31,2020-02-01,40,15,25
AUS,154,LNPQ,2011-03-31,2020-03-01,67,31,31
AUS,154,LNPQ,2011-03-31,2020-04-01,46,19,26
AUS,154,LNPQ,2011-03-31,2020-05-01,60,21,39
AUS,154,LNPQ,2011-03-31,2020-06-01,57,15,40
AUS,154,LNPQ,2011-03-31,2020-07-01,65,19,45
AUS,154,LNPQ,2011-03-31,2020-08-01,70,17,53
AUS,154,LNPQ,2011-03-31,2020-09-01,131,37,93
AUS,154,LNPQ,2011-03-31,2020-10-01,176,63,111
AUS,154,LNPQ,2011-03-31,2020-11-01,26,9,16
AUS,154,LNPQ,2011-03-31,2020-12-01,24,11,12
AUS,154,LNPQ,2011-03-31,2021-01-01,26,17,9
AUS,154,LNPQ,2011-03-31,2021-02-01,45,28,16
AUS,154,LNPQ,2011-03-31,2021-03-01,60,27,32
AUS,154,LNPQ,2011-03-31,2021-04-01,63,20,42
AUS,154,LNPQ,2011-03-31,2021-05-01,42,20,21
AUS,154,LNPQ,2011-03-31,2021-06-01,76,24,52
AUS,154,LNPQ,2011-03-31,2021-07-01,35,15,19
AUS,154,LNPQ,2011-03-31,2021-08-01,52,16,35
AUS,154,LNPQ,2011-03-31,2021-09-01,56,10,45
AUS,154,LNPQ,2011-03-31,2021-10-01,33,11,22
AUS,154,LNPQ,2011-03-31,2021-11-01,39,21,17
AUS,154,LNPQ,2011-03-31,2021-12-01,23,9,14
AUS,154,LNPQ,2011-03-31,2022-01-01,37,9,28
AUS,154,LNPQ,2011-03-31,2022-02-01,43,11,29
AUS,154,LNPQ,2011-03-31,2022-03-01,79,19,57
AUS,154,LNPQ,2011-03-31,2022-04-01,103,32,63
AUS,154,LNPQ,2011-03-31,2022-05-01,128,35,74
AUS,154,LNPQ,2011-03-31,2022-06-01,56,16,37
AUS,154,LNPQ,2011-03-31,2022-07-01,57,15,37
AUS,154,LNPQ,2011-03-31,2022-08-01,65,21,36
AUS,154,LNPQ,2011-03-31,2022-09-01,64,19,36
AUS,154,LNPQ,2011-03-31,2022-10-01,60,12,38
AUS,154,LNPQ,2011-03-31,2022-11-01,31,1,25
AUS,154,LNPQ,2011-03-31,2022-12-01,23,8,6
AUS,154,LNPQ,2011-03-31,2023-01-01,23,5,15
AUS,154,LNPQ,2011-03-31,2023-02-01,35,8,19
AUS,154,LNPQ,2011-03-31,2023-03-01,29,6,18
AUS,154,LNPQ,2011-03-31,2023-04-01,17,2,14
AUS,154,LNPQ,2011-03-31,2023-05-01,18,2,12
AUS,154,LNPQ,2011-03-31,2023-06-01,26,5,18
AUS,154,LNPQ,2011-03-31,2023-07-01,22,4,18
AUS,154,LNPQ,2011-03-31,2023-08-01,12,1,11
AUS,154,LNPQ,2011-03-31,2023-09-01,13,1,11
AUS,154,LNPQ,2011-03-31,2023-10-01,18,2,14
AUS,154,LNPQ,2011-03-31,2023-11-01,8,1,6
AUS,154,LNPQ,2011-03-31,2023-12-01,22,3,13
AUS,184,NCP|NPA,2009-11-09,2009-11-01,28,0,0
AUS,184,NCP|NPA,2009-11-09,2009-12-01,23,0,0
AUS,184,NCP|NPA,2009-11-09,2010-01-01,23,0,1
AUS,184,NCP|NPA,2009-11-09,2010-02-01,41,0,0
AUS,184,NCP|NPA,2009-11-09,2010-03-01,22,0,1
AUS,184,NCP|NPA,2009-11-09,2010-04-01,26,0,0
AUS,184,NCP|NPA,2009-11-09,2010-05-01,25,0,0
AUS,184,NCP|NPA,2009-11-09,2010-06-01,12,0,0
AUS,184,NCP|NPA,2009-11-09,2010-07-01,22,0,0
AUS,184,NCP|NPA,2009-11-09,2010-08-01,42,3,0
AUS,184,NCP|NPA,2009-11-09,2010-09-01,27,0,0
AUS,184,NCP|NPA,2009-11-09,2010-10-01,27,0,2
AUS,184,NCP|NPA,2009-11-09,2010-11-01,4,0,0
AUS,184,NCP|NPA,2009-11-09,2010-12-01,10,0,0
AUS,184,NCP|NPA,2009-11-09,2011-01-01,22,0,0
AUS,184,NCP|NPA,2009-11-09,2011-02-01,10,0,0
AUS,184,NCP|NPA,2009-11-09,2011-03-01,6,0,0
AUS,184,NCP|NPA,2009-11-09,2011-04-01,12,0,0
AUS,184,NCP|NPA,2009-11-09,2011-05-01,21,1,0
AUS,184,NCP|NPA,2009-11-09,2011-06-01,16,0,0
AUS,184,NCP|NPA,2009-11-09,2011-07-01,26,0,1
AUS,184,NCP|NPA,2009-11-09,2011-08-01,24,0,2
AUS,184,NCP|NPA,2009-11-09,2011-09-01,23,0,1
AUS,184,NCP|NPA,2009-11-09,2011-10-01,6,0,0
AUS,184,NCP|NPA,2009-11-09,2011-11-01,16,0,0
AUS,184,NCP|NPA,2009-11-09,2011-12-01,11,0,0
AUS,184,NCP|NPA,2009-11-09,2012-01-01,9,0,0
AUS,184,NCP|NPA,2009-11-09,2012-02-01,21,0,0
AUS,184,NCP|NPA,2009-11-09,2012-03-01,8,0,0
AUS,184,NCP|NPA,2009-11-09,2012-04-01,30,0,0
AUS,184,NCP|NPA,2009-11-09,2012-05-01,42,0,1
AUS,184,NCP|NPA,2009-11-09,2012-06-01,21,0,2
AUS,184,NCP|NPA,2009-11-09,2012-07-01,15,0,0
AUS,184,NCP|NPA,2009-11-09,2012-08-01,31,0,2
AUS,184,NCP|NPA,2009-11-09,2012-09-01,33,0,0
AUS,184,NCP|NPA,2009-11-09,2012-10-01,18,0,1
AUS,184,NCP|NPA,2009-11-09,2012-11-01,11,0,0
AUS,184,NCP|NPA,2009-11-09,2012-12-01,8,0,0
AUS,184,NCP|NPA,2009-11-09,2013-01-01,9,0,1
AUS,184,NCP|NPA,2009-11-09,2013-02-01,29,0,5
AUS,184,NCP|NPA,2009-11-09,2013-03-01,17,1,1
AUS,184,NCP|NPA,2009-11-09,2013-04-01,26,0,2
AUS,184,NCP|NPA,2009-11-09,2013-05-01,30,0,3
AUS,184,NCP|NPA,2009-11-09,2013-06-01,23,0,1
AUS,184,NCP|NPA,2009-11-09,2013-07-01,19,2,3
AUS,184,NCP|NPA,2009-11-09,2013-08-01,51,2,12
AUS,184,NCP|NPA,2009-11-09,2013-09-01,12,1,3
AUS,184,NCP|NPA,2009-11-09,2013-10-01,5,0,0
AUS,184,NCP|NPA,2009-11-09,2013-11-01,1,0,0
AUS,184,NCP|NPA,2009-11-09,2013-12-01,6,0,0
AUS,184,NCP|NPA,2009-11-09,2014-01-01,3,0,1
AUS,184,NCP|NPA,2009-11-09,2014-02-01,1,0,0
AUS,184,NCP|NPA,2009-11-09,2014-03-01,3,0,1
AUS,184,NCP|NPA,2009-11-09,2014-04-01,6,0,2
AUS,184,NCP|NPA,2009-11-09,2014-05-01,4,0,1
AUS,184,NCP|NPA,2009-11-09,2014-06-01,6,2,1
AUS,184,NCP|NPA,2009-11-09,2014-07-01,10,2,2
AUS,184,NCP|NPA,2009-11-09,2014-08-01,7,2,2
AUS,184,NCP|NPA,2009-11-09,2014-09-01,2,1,0
AUS,184,NCP|NPA,2009-11-09,2014-10-01,8,1,5
AUS,184,NCP|NPA,2009-11-09,2014-11-01,8,1,1
AUS,184,NCP|NPA,2009-11-09,2015-02-01,25,5,10
AUS,184,NCP|NPA,2009-11-09,2015-03-01,27,5,11
AUS,184,NCP|NPA,2009-11-09,2015-04-01,12,1,5
AUS,184,NCP|NPA,2009-11-09,2015-05-01,46,3,31
AUS,184,NCP|NPA,2009-11-09,2015-06-01,40,2,24
AUS,184,NCP|NPA,2009-11-09,2015-07-01,17,5,10
AUS,184,NCP|NPA,2009-11-09,2015-08-01,22,3,13
AUS,184,NCP|NPA,2009-11-09,2015-09-01,31,1,23
AUS,184,NCP|NPA,2009-11-09,2015-10-01,19,2,8
AUS,184,NCP|NPA,2009-11-09,2015-11-01,22,2,15
AUS,184,NCP|NPA,2009-11-09,2015-12-01,11,1,9
AUS,184,NCP|NPA,2009-11-09,2016-01-01,8,0,8
AUS,184,NCP|NPA,2009-11-09,2016-02-01,24,4,12
AUS,184,NCP|NPA,2009-11-09,2016-03-01,15,2,6
AUS,184,NCP|NPA,2009-11-09,2016-04-01,11,0,9
AUS,184,NCP|NPA,2009-11-09,2016-05-01,79,8,26
AUS,184,NCP|NPA,2009-11-09,2016-06-01,44,20,11
AUS,184,NCP|NPA,2009-11-09,2016-07-01,4,0,3
AUS,184,NCP|NPA,2009-11-09,2016-08-01,3,0,1
AUS,184,NCP|NPA,2009-11-09,2016-09-01,16,4,12
AUS,184,NCP|NPA,2009-11-09,2016-10-01,7,0,6
AUS,184,NCP|NPA,2009-11-09,2016-11-01,19,2,14
AUS,184,NCP|NPA,2009-11-09,2016-12-01,28,2,19
AUS,184,NCP|NPA,2009-11-09,2017-01-01,16,1,10
AUS,184,NCP|NPA,2009-11-09,2017-02-01,31,6,20
AUS,184,NCP|NPA,2009-11-09,2017-03-01,25,6,11
AUS,184,NCP|NPA,2009-11-09,2017-04-01,17,3,12
AUS,184,NCP|NPA,2009-11-09,2017-05-01,39,13,15
AUS,184,NCP|NPA,2009-11-09,2017-06-01,37,22,10
AUS,184,NCP|NPA,2009-11-09,2017-07-01,38,14,18
AUS,184,NCP|NPA,2009-11-09,2017-08-01,54,22,23
AUS,184,NCP|NPA,2009-11-09,2017-09-01,55,26,25
AUS,184,NCP|NPA,2009-11-09,2017-10-01,15,6,7
AUS,184,NCP|NPA,2009-11-09,2017-11-01,10,5,3
AUS,184,NCP|NPA,2009-11-09,2017-12-01,17,4,9
AUS,184,NCP|NPA,2009-11-09,2018-01-01,16,3,9
AUS,184,NCP|NPA,2009-11-09,2018-02-01,24,7,11
AUS,184,NCP|NPA,2009-11-09,2018-03-01,17,4,12
AUS,184,NCP|NPA,2009-11-09,2018-04-01,16,7,8
AUS,184,NCP|NPA,2009-11-09,2018-05-01,25,7,13
AUS,184,NCP|NPA,2009-11-09,2018-06-01,17,7,8
AUS,184,NCP|NPA,2009-11-09,2018-07-01,15,6,7
AUS,184,NCP|NPA,2009-11-09,2018-08-01,56,14,31
AUS,184,NCP|NPA,2009-11-09,2018-09-01,33,12,15
AUS,184,NCP|NPA,2009-11-09,2018-10-01,22,8,10
AUS,184,NCP|NPA,2009-11-09,2018-11-01,16,4,7
AUS,184,NCP|NPA,2009-11-09,2018-12-01,44,2,36
AUS,184,NCP|NPA,2009-11-09,2019-01-01,32,3,24
AUS,184,NCP|NPA,2009-11-09,2019-02-01,29,8,20
AUS,184,NCP|NPA,2009-11-09,2019-03-01,13,1,6
AUS,184,NCP|NPA,2009-11-09,2019-04-01,112,21,66
AUS,184,NCP|NPA,2009-11-09,2019-05-01,83,9,71
AUS,184,NCP|NPA,2009-11-09,2019-07-01,2,2,0
AUS,184,NCP|NPA,2009-11-09,2019-08-01,7,1,5
AUS,184,NCP|NPA,2009-11-09,2019-09-01,9,4,4
AUS,184,NCP|NPA,2009-11-09,2019-10-01,13,2,7
AUS,184,NCP|NPA,2009-11-09,2019-11-01,17,5,7
AUS,184,NCP|NPA,2009-11-09,2019-12-01,12,1,5
AUS,184,NCP|NPA,2009-11-09,2020-01-01,17,1,7
AUS,184,NCP|NPA,2009-11-09,2020-02-01,12,0,5
AUS,184,NCP|NPA,2009-11-09,2020-03-01,10,3,5
AUS,184,NCP|NPA,2009-11-09,2020-04-01,7,1,5
AUS,184,NCP|NPA,2009-11-09,2020-06-01,1,1,0
AUS,184,NCP|NPA,2009-11-09,2020-07-01,2,1,1
AUS,184,NCP|NPA,2009-11-09,2020-08-01,16,6,8
AUS,184,NCP|NPA,2009-11-09,2020-09-01,11,3,8
AUS,184,NCP|NPA,2009-11-09,2020-10-01,17,5,9
AUS,184,NCP|NPA,2009-11-09,2020-11-01,6,1,5
AUS,184,NCP|NPA,2009-11-09,2020-12-01,1,0,1
AUS,184,NCP|NPA,2009-11-09,2021-01-01,4,1,1
AUS,184,NCP|NPA,2009-11-09,2021-02-01,3,0,3
AUS,184,NCP|NPA,2009-11-09,2021-03-01,8,2,6
AUS,184,NCP|NPA,2009-11-09,2021-04-01,5,2,3
AUS,184,NCP|NPA,2009-11-09,2021-05-01,6,2,4
AUS,184,NCP|NPA,2009-11-09,2021-06-01,2,0,2
AUS,184,NCP|NPA,2009-11-09,2021-07-01,1,0,1
AUS,184,NCP|NPA,2009-11-09,2021-08-01,5,2,3
AUS,184,NCP|NPA,2009-11-09,2021-09-01,6,2,4
AUS,184,NCP|NPA,2009-11-09,2021-10-01,1,0,0
AUS,184,NCP|NPA,2009-11-09,2021-11-01,8,4,4
AUS,184,NCP|NPA,2009-11-09,2021-12-01,2,1,0
AUS,184,NCP|NPA,2009-11-09,2022-01-01,10,5,4
AUS,184,NCP|NPA,2009-11-09,2022-02-01,7,1,5
AUS,184,NCP|NPA,2009-11-09,2022-03-01,13,5,5
AUS,184,NCP|NPA,2009-11-09,2022-04-01,59,15,40
AUS,184,NCP|NPA,2009-11-09,2022-05-01,48,8,38
AUS,184,NCP|NPA,2009-11-09,2022-06-01,1,0,0
AUS,184,NCP|NPA,2009-11-09,2022-07-01,2,0,2
AUS,184,NCP|NPA,2009-11-09,2022-08-01,2,0,2
AUS,184,NCP|NPA,2009-11-09,2022-09-01,2,1,1
AUS,184,NCP|NPA,2009-11-09,2022-10-01,9,2,7
AUS,184,NCP|NPA,2009-11-09,2022-11-01,6,1,5
AUS,184,NCP|NPA,2009-11-09,2022-12-01,4,0,4
AUS,184,NCP|NPA,2009-11-09,2023-01-01,13,5,6
AUS,184,NCP|NPA,2009-11-09,2023-02-01,33,6,27
AUS,184,NCP|NPA,2009-11-09,2023-03-01,13,2,10
AUS,184,NCP|NPA,2009-11-09,2023-04-01,28,4,23
AUS,184,NCP|NPA,2009-11-09,2023-05-01,4,1,2
AUS,184,NCP|NPA,2009-11-09,2023-06-01,3,1,2
AUS,184,NCP|NPA,2009-11-09,2023-07-01,2,1,1
AUS,184,NCP|NPA,2009-11-09,2023-08-01,3,0,3
AUS,184,NCP|NPA,2009-11-09,2023-09-01,14,12,2
AUS,184,NCP|NPA,2009-11-09,2023-10-01,52,4,46
AUS,184,NCP|NPA,2009-11-09,2023-11-01,30,3,25
AUS,184,NCP|NPA,2009-11-09,2023-12-01,24,0,24
AUS,215,CouLP,2012-02-04,2012-02-01,26,0,3
AUS,215,CouLP,2012-02-04,2012-03-01,23,0,6
AUS,215,CouLP,2012-02-04,2012-04-01,29,0,9
AUS,215,CouLP,2012-02-04,2012-05-01,33,1,10
AUS,215,CouLP,2012-02-04,2012-06-01,15,1,5
AUS,215,CouLP,2012-02-04,2012-07-01,51,0,13
AUS,215,CouLP,2012-02-04,2012-08-01,76,0,25
AUS,215,CouLP,2012-02-04,2013-01-01,3,0,0
AUS,215,CouLP,2012-02-04,2013-02-01,6,0,0
AUS,215,CouLP,2012-02-04,2013-03-01,2,0,0
AUS,215,CouLP,2012-02-04,2013-05-01,8,0,1
AUS,215,CouLP,2012-02-04,2013-08-01,10,0,8
AUS,215,CouLP,2012-02-04,2013-09-01,6,0,4
AUS,215,CouLP,2012-02-04,2014-02-01,2,0,0
AUS,215,CouLP,2012-02-04,2014-03-01,22,1,10
AUS,215,CouLP,2012-02-04,2014-04-01,10,0,2
AUS,215,CouLP,2012-02-04,2014-09-01,6,1,1
AUS,215,CouLP,2012-02-04,2014-10-01,1,0,0
AUS,215,CouLP,2012-02-04,2014-11-01,3,0,0
AUS,215,CouLP,2012-02-04,2014-12-01,5,0,1
AUS,215,CouLP,2012-02-04,2015-01-01,12,0,3
AUS,215,CouLP,2012-02-04,2015-02-01,15,0,3
AUS,215,CouLP,2012-02-04,2015-03-01,12,0,7
AUS,215,CouLP,2012-02-04,2015-04-01,19,1,10
AUS,215,CouLP,2012-02-04,2015-05-01,15,1,12
AUS,215,CouLP,2012-02-04,2015-06-01,13,2,5
AUS,215,CouLP,2012-02-04,2015-07-01,30,4,18
AUS,215,CouLP,2012-02-04,2015-08-01,13,1,8
AUS,215,CouLP,2012-02-04,2015-09-01,41,3,27
AUS,215,CouLP,2012-02-04,2015-10-01,18,4,7
AUS,215,CouLP,2012-02-04,2015-11-01,13,2,8
AUS,215,CouLP,2012-02-04,2015-12-01,12,2,7
AUS,215,CouLP,2012-02-04,2016-01-01,8,1,5
AUS,215,CouLP,2012-02-04,2016-02-01,16,3,10
AUS,215,CouLP,2012-02-04,2016-03-01,13,1,8
AUS,215,CouLP,2012-02-04,2016-04-01,19,5,13
AUS,215,CouLP,2012-02-04,2016-05-01,13,8,4
AUS,215,CouLP,2012-02-04,2016-06-01,34,8,14
AUS,215,CouLP,2012-02-04,2016-07-01,38,11,25
AUS,215,CouLP,2012-02-04,2016-08-01,38,24,10
AUS,215,CouLP,2012-02-04,2016-09-01,2,1,0
AUS,215,CouLP,2012-02-04,2016-10-01,2,0,2
AUS,215,CouLP,2012-02-04,2016-11-01,15,3,10
AUS,215,CouLP,2012-02-04,2016-12-01,4,1,2
AUS,215,CouLP,2012-02-04,2017-01-01,17,4,11
AUS,215,CouLP,2012-02-04,2017-02-01,10,2,7
AUS,215,CouLP,2012-02-04,2017-03-01,10,4,5
AUS,215,CouLP,2012-02-04,2017-04-01,4,1,2
AUS,215,CouLP,2012-02-04,2017-05-01,6,2,3
AUS,215,CouLP,2012-02-04,2017-06-01,7,4,2
AUS,215,CouLP,2012-02-04,2017-07-01,11,2,9
AUS,215,CouLP,2012-02-04,2017-08-01,13,1,11
AUS,215,CouLP,2012-02-04,2017-09-01,7,2,4
AUS,215,CouLP,2012-02-04,2017-10-01,2,1,1
AUS,215,CouLP,2012-02-04,2017-11-01,4,0,4
AUS,215,CouLP,2012-02-04,2017-12-01,5,0,4
AUS,215,CouLP,2012-02-04,2018-01-01,8,3,1
AUS,215,CouLP,2012-02-04,2018-02-01,8,2,4
AUS,215,CouLP,2012-02-04,2018-03-01,1,0,0
AUS,215,CouLP,2012-02-04,2018-05-01,26,8,16
AUS,215,CouLP,2012-02-04,2018-06-01,4,1,3
AUS,215,CouLP,2012-02-04,2018-07-01,7,0,6
AUS,215,CouLP,2012-02-04,2018-08-01,7,0,6
AUS,215,CouLP,2012-02-04,2018-09-01,4,0,4
AUS,215,CouLP,2012-02-04,2018-10-01,3,0,3
AUS,215,CouLP,2012-02-04,2018-11-01,21,2,11
AUS,215,CouLP,2012-02-04,2018-12-01,30,4,15
AUS,215,CouLP,2012-02-04,2019-01-01,33,6,16
AUS,215,CouLP,2012-02-04,2019-02-01,26,6,17
AUS,215,CouLP,2012-02-04,2019-03-01,56,7,44
AUS,215,CouLP,2012-02-04,2019-04-01,78,39,34
AUS,215,CouLP,2012-02-04,2019-05-01,54,37,16
AUS,215,CouLP,2012-02-04,2019-06-01,20,3,13
AUS,215,CouLP,2012-02-04,2019-07-01,14,0,9
AUS,215,CouLP,2012-02-04,2019-08-01,4,0,3
AUS,215,CouLP,2012-02-04,2019-09-01,5,0,3
AUS,215,CouLP,2012-02-04,2019-10-01,5,0,1
AUS,215,CouLP,2012-02-04,2019-11-01,10,0,2
AUS,215,CouLP,2012-02-04,2019-12-01,3,0,1
AUS,215,CouLP,2012-02-04,2020-01-01,4,0,2
AUS,215,CouLP,2012-02-04,2020-02-01,13,2,11
AUS,215,CouLP,2012-02-04,2020-03-01,12,3,8
AUS,215,CouLP,2012-02-04,2020-04-01,11,3,7
AUS,215,CouLP,2012-02-04,2020-05-01,12,4,8
AUS,215,CouLP,2012-02-04,2020-06-01,14,1,12
AUS,215,CouLP,2012-02-04,2020-07-01,9,1,8
AUS,215,CouLP,2012-02-04,2020-08-01,14,3,10
AUS,215,CouLP,2012-02-04,2020-09-01,5,1,4
AUS,215,CouLP,2012-02-04,2020-10-01,1,0,1
AUS,215,CouLP,2012-02-04,2020-12-01,5,0,5
AUS,215,CouLP,2012-02-04,2021-01-01,5,1,3
AUS,215,CouLP,2012-02-04,2021-02-01,13,2,9
AUS,215,CouLP,2012-02-04,2021-03-01,26,5,21
AUS,215,CouLP,2012-02-04,2021-04-01,29,4,23
AUS,215,CouLP,2012-02-04,2021-05-01,35,1,34
AUS,215,CouLP,2012-02-04,2021-06-01,29,1,28
AUS,215,CouLP,2012-02-04,2021-07-01,22,2,19
AUS,215,CouLP,2012-02-04,2021-08-01,13,0,12
AUS,215,CouLP,2012-02-04,2021-09-01,8,0,7
AUS,215,CouLP,2012-02-04,2021-10-01,5,0,5
AUS,215,CouLP,2012-02-04,2021-11-01,7,1,6
AUS,215,CouLP,2012-02-04,2021-12-01,9,1,8
AUS,215,CouLP,2012-02-04,2022-01-01,5,2,3
AUS,215,CouLP,2012-02-04,2022-02-01,2,0,2
AUS,215,CouLP,2012-02-04,2022-03-01,2,0,2
AUS,215,CouLP,2012-02-04,2022-04-01,4,1,3
AUS,215,CouLP,2012-02-04,2022-05-01,40,9,27
AUS,215,CouLP,2012-02-04,2022-06-01,1,0,1
AUS,215,CouLP,2012-02-04,2022-07-01,22,3,18
AUS,215,CouLP,2012-02-04,2022-08-01,37,4,30
AUS,215,CouLP,2012-02-04,2022-09-01,17,0,15
AUS,215,CouLP,2012-02-04,2022-10-01,14,2,11
AUS,215,CouLP,2012-02-04,2022-11-01,25,4,16
AUS,215,CouLP,2012-02-04,2022-12-01,9,2,7
AUS,215,CouLP,2012-02-04,2023-01-01,7,4,2
AUS,215,CouLP,2012-02-04,2023-02-01,15,7,7
AUS,215,CouLP,2012-02-04,2023-03-01,31,14,16
AUS,215,CouLP,2012-02-04,2023-04-01,21,6,15
AUS,215,CouLP,2012-02-04,2023-05-01,13,1,11
AUS,215,CouLP,2012-02-04,2023-06-01,9,3,4
AUS,215,CouLP,2012-02-04,2023-07-01,13,2,11
AUS,215,CouLP,2012-02-04,2023-08-01,6,2,4
AUS,215,CouLP,2012-02-04,2023-09-01,25,4,21
AUS,215,CouLP,2012-02-04,2023-10-01,20,5,14
AUS,215,CouLP,2012-02-04,2023-11-01,5,0,5
AUS,215,CouLP,2012-02-04,2023-12-01,5,3,1
AUS,2258,Katter,2013-06-28,2013-06-01,1,0,0
AUS,2258,Katter,2013-06-28,2013-07-01,17,0,2
AUS,2258,Katter,2013-06-28,2013-08-01,24,0,2
AUS,2258,Katter,2013-06-28,2013-09-01,5,1,0
AUS,2258,Katter,2013-06-28,2013-12-01,3,0,0
AUS,2258,Katter,2013-06-28,2014-01-01,35,0,1
AUS,2258,Katter,2013-06-28,2014-02-01,53,1,0
AUS,2258,Katter,2013-06-28,2014-03-01,44,0,1
AUS,2258,Katter,2013-06-28,2014-04-01,24,0,1
AUS,2258,Katter,2013-06-28,2014-05-01,26,0,0
AUS,2258,Katter,2013-06-28,2014-06-01,18,1,0
AUS,2258,Katter,2013-06-28,2014-07-01,17,0,0
AUS,2258,Katter,2013-06-28,2014-08-01,9,0,0
AUS,2258,Katter,2013-06-28,2014-09-01,20,0,1
AUS,2258,Katter,2013-06-28,2014-10-01,26,0,7
AUS,2258,Katter,2013-06-28,2014-11-01,7,0,2
AUS,2258,Katter,2013-06-28,2014-12-01,8,1,2
AUS,2258,Katter,2013-06-28,2015-01-01,25,3,11
AUS,2258,Katter,2013-06-28,2015-02-01,7,0,2
AUS,2258,Katter,2013-06-28,2015-03-01,13,3,1
AUS,2258,Katter,2013-06-28,2015-04-01,16,1,3
AUS,2258,Katter,2013-06-28,2015-05-01,19,3,10
AUS,2258,Katter,2013-06-28,2015-06-01,8,1,3
AUS,2258,Katter,2013-06-28,2015-07-01,8,1,3
AUS,2258,Katter,2013-06-28,2015-08-01,13,0,2
AUS,2258,Katter,2013-06-28,2015-09-01,9,2,5
AUS,2258,Katter,2013-06-28,2015-10-01,16,0,8
AUS,2258,Katter,2013-06-28,2015-11-01,11,2,3
AUS,2258,Katter,2013-06-28,2015-12-01,20,0,13
AUS,2258,Katter,2013-06-28,2016-01-01,23,1,18
AUS,2258,Katter,2013-06-28,2016-02-01,9,1,6
AUS,2258,Katter,2013-06-28,2016-03-01,10,0,7
AUS,2258,Katter,2013-06-28,2016-04-01,7,0,5
AUS,2258,Katter,2013-06-28,2016-05-01,13,0,11
AUS,2258,Katter,2013-06-28,2016-06-01,65,7,48
AUS,2258,Katter,2013-06-28,2016-07-01,27,1,13
AUS,2258,Katter,2013-06-28,2016-08-01,6,1,2
AUS,2258,Katter,2013-06-28,2016-09-01,5,0,3
AUS,2258,Katter,2013-06-28,2016-10-01,14,6,5
AUS,2258,Katter,2013-06-28,2016-11-01,21,9,9
AUS,2258,Katter,2013-06-28,2016-12-01,11,2,7
AUS,2258,Katter,2013-06-28,2017-01-01,12,4,5
AUS,2258,Katter,2013-06-28,2017-02-01,18,9,6
AUS,2258,Katter,2013-06-28,2017-03-01,16,4,6
AUS,2258,Katter,2013-06-28,2017-05-01,1,0,1
AUS,2258,Katter,2013-06-28,2017-07-01,5,1,3
AUS,2258,Katter,2013-06-28,2017-08-01,2,0,2
AUS,2258,Katter,2013-06-28,2017-09-01,8,1,6
AUS,2258,Katter,2013-06-28,2017-10-01,8,0,7
AUS,2258,Katter,2013-06-28,2017-11-01,13,1,11
AUS,2258,Katter,2013-06-28,2017-12-01,6,0,4
AUS,2258,Katter,2013-06-28,2018-01-01,11,0,7
AUS,2258,Katter,2013-06-28,2018-02-01,13,2,11
AUS,2258,Katter,2013-06-28,2018-03-01,5,0,3
AUS,2258,Katter,2013-06-28,2018-04-01,4,0,3
AUS,2258,Katter,2013-06-28,2018-05-01,8,3,3
AUS,2258,Katter,2013-06-28,2018-06-01,10,1,5
AUS,2258,Katter,2013-06-28,2018-07-01,4,1,1
AUS,2258,Katter,2013-06-28,2018-08-01,52,13,31
AUS,2258,Katter,2013-06-28,2018-09-01,46,12,29
AUS,2258,Katter,2013-06-28,2018-10-01,40,7,30
AUS,2258,Katter,2013-06-28,2018-11-01,44,7,32
AUS,2258,Katter,2013-06-28,2018-12-01,38,5,31
AUS,2258,Katter,2013-06-28,2019-01-01,43,9,32
AUS,2258,Katter,2013-06-28,2019-02-01,69,19,47
AUS,2258,Katter,2013-06-28,2019-03-01,26,7,17
AUS,2258,Katter,2013-06-28,2019-04-01,22,12,8
AUS,2258,Katter,2013-06-28,2019-05-01,25,5,17
AUS,2258,Katter,2013-06-28,2019-06-01,4,0,3
AUS,2258,Katter,2013-06-28,2019-07-01,8,4,2
AUS,2258,Katter,2013-06-28,2019-08-01,11,2,7
AUS,2258,Katter,2013-06-28,2019-09-01,17,11,6
AUS,2258,Katter,2013-06-28,2019-10-01,20,8,8
AUS,2258,Katter,2013-06-28,2019-11-01,24,1,20
AUS,2258,Katter,2013-06-28,2019-12-01,9,1,8
AUS,2258,Katter,2013-06-28,2020-01-01,5,0,5
AUS,2258,Katter,2013-06-28,2020-02-01,26,4,20
AUS,2258,Katter,2013-06-28,2020-03-01,20,1,17
AUS,2258,Katter,2013-06-28,2020-04-01,24,1,23
AUS,2258,Katter,2013-06-28,2020-05-01,24,2,21
AUS,2258,Katter,2013-06-28,2020-06-01,29,1,27
AUS,2258,Katter,2013-06-28,2020-07-01,28,1,25
AUS,2258,Katter,2013-06-28,2020-08-01,25,1,23
AUS,2258,Katter,2013-06-28,2020-09-01,27,1,26
AUS,2258,Katter,2013-06-28,2020-10-01,32,2,30
AUS,2258,Katter,2013-06-28,2020-11-01,27,0,22
AUS,2258,Katter,2013-06-28,2020-12-01,31,0,25
AUS,2258,Katter,2013-06-28,2021-01-01,30,0,23
